ckpt_group,step,head,tau_l2r,tau_rev_l2r,abs_tau_gt_0.5,quality,quality_std,frame,B_or_BT,near_diag_mass,row_entropy,top1_mass,margin
new,10000,0,-0.001865079365079363,0.001865079365079363,0.0,-1.278706432396618,0.4505001978133072,model,BT,0.09269757918285196,4.05385346277783,0.040165393274824907,0.9242943050070557
new,10000,1,-0.7141021825396825,0.7141021825396825,0.8,1.3760648917970137,0.3935250774482247,model,BT,0.09964663840119471,2.792580972744503,0.28931394149834305,3.9716842684542244
new,10000,2,-0.9954563492063491,0.9954563492063491,1.0,1.7003107408107536,0.6608968582385851,model,BT,0.10147462483432745,2.335924557065492,0.4357728969885949,4.713798034229623
new,10000,3,-0.4422073412698413,0.4422073412698413,0.305,-1.1483141318297416,0.3576992240124108,model,BT,0.0929642761256093,4.009792164081035,0.04413820885001224,0.7575103723318404
new,10000,4,-0.01158234126984128,0.01158234126984128,0.47,0.26906776107616376,0.8583495422465213,model,BT,0.09774525878166646,2.9994523712454733,0.24372613833846987,3.3395299908246523
new,10000,5,0.9686011904761905,-0.9686011904761905,1.0,-1.8615059083641388,0.46733828175884645,model,BT,0.09650775864547581,2.0497612286861453,0.5107783527225325,3.354490193289698
new,10000,6,-0.2950843253968254,0.2950843253968254,0.01,-0.3867466483256028,0.3755593515452409,model,BT,0.09068323436990941,2.9285772579543505,0.2270790067674588,1.7528049210291676
new,10000,7,-0.5344097222222222,0.5344097222222222,0.63,1.3298297272321704,0.4339536397002491,model,BT,0.10009683330356277,2.829909783083814,0.30759761093907545,3.986878617374306
new,10000,0,0.004434523809523809,-0.004434523809523809,0.0,-0.7698164771995921,0.5531567499439021,physical,B,0.1035685698736761,4.083396628359027,0.034157500167796104,0.7379246086075024
new,10000,1,0.5032142857142857,-0.5032142857142857,0.62,0.33544161794764327,1.235268996318239,physical,B,0.36295110693566307,2.81459088708242,0.2847902954876804,3.375970757786756
new,10000,2,-0.06253472222222221,0.06253472222222221,0.125,2.2167320573065465,0.6288328202290183,physical,B,0.5031807076588247,2.3491359859781573,0.43018601994876887,4.539217339808138
new,10000,3,0.03118055555555556,-0.03118055555555556,0.0,-1.1429862495717733,0.6156108150539081,physical,B,0.1510969050771915,4.033824975509131,0.04024415396211579,0.5244640555482494
new,10000,4,-0.28778769841269836,0.28778769841269836,0.35,0.7129893675291135,0.6966648311224612,physical,B,0.5166572066946917,3.029331305439554,0.23682278096382117,2.6675740598406263
new,10000,5,-0.9734176587301587,0.9734176587301587,0.975,-0.6511425699877091,0.9191204454967914,physical,B,0.7226887160150522,2.093820225339568,0.5057350109455578,3.0396091284793068
new,10000,6,0.3880109126984127,-0.3880109126984127,0.2,-1.323257274597571,0.9057318259390726,physical,B,0.5368790072121857,2.966655592510086,0.2165149743562308,1.46061569076169
new,10000,7,-0.025719246031746034,0.025719246031746034,0.07,0.6220395285733423,0.6446173846961135,physical,B,0.3965112077325331,2.8533794078713854,0.30310780527528114,2.7696904230390293
new,10000,0,-0.001865079365079363,0.001865079365079363,0.0,-1.278706432396618,0.4505001978133072,physical,BT,0.1035685698736761,4.05385346277783,0.040165393274824907,0.9242943050070557
new,10000,1,-0.7141021825396825,0.7141021825396825,0.8,1.3760648917970137,0.39352507744822474,physical,BT,0.36295110693566307,2.792580972744503,0.28931394149834305,3.9716842684542253
new,10000,2,-0.9954563492063491,0.9954563492063491,1.0,1.7003107408107534,0.6608968582385851,physical,BT,0.5031807076588247,2.335924557065492,0.4357728969885949,4.713798034229623
new,10000,3,-0.4422073412698413,0.4422073412698413,0.305,-1.1483141318297414,0.35769922401241067,physical,BT,0.1510969050771915,4.009792164081035,0.04413820885001224,0.7575103723318404
