ckpt_group,step,head,tau_l2r,tau_rev_l2r,abs_tau_gt_0.5,quality,quality_std,frame,B_or_BT,near_diag_mass,row_entropy,top1_mass,margin
compile_b,5000,4,0.21991468253968252,-0.21991468253968252,0.066,-0.19339452607716742,0.5430250307225967,model,B,0.09410175542455824,2.6661772687921994,0.23995299680976903,1.504638028673106
compile_b,5000,5,0.06646428571428573,-0.06646428571428573,0.0,-0.05378258873187146,0.3112345529160308,model,B,0.09441286689942216,3.8542887429902226,0.06067276601950822,0.5659215276614341
compile_b,5000,6,0.2288472222222222,-0.2288472222222222,0.08,-0.5198561872110555,0.5688751270736674,model,B,0.09487162224854385,3.0073193493192614,0.18836796910410133,1.0194398416431592
compile_b,5000,7,0.015871031746031744,-0.015871031746031744,0.0,0.3103096826436585,0.31772560768845026,model,B,0.09344807033507725,3.900176888852275,0.053646620269686016,0.7519325015759639
compile_b,5000,0,0.009023809523809522,-0.009023809523809522,0.0,-0.09945267148993617,0.7226849058802862,model,BT,0.09424476130808014,3.7653249523168806,0.07915847411225661,1.1323794447280626
compile_b,5000,1,-0.013218253968253968,0.013218253968253968,0.006,-0.03404055828584667,0.8894631307873947,model,BT,0.09835064506749663,1.9618295245467567,0.3166885226830211,2.018181243718479
compile_b,5000,2,-0.05779563492063491,0.05779563492063491,0.118,1.359915637996239,0.9315230537769206,model,BT,0.09645799387069416,2.0460362063324746,0.3863109815238759,2.9678901454704767
compile_b,5000,3,0.23813888888888887,-0.23813888888888887,0.27,0.12630518721663245,0.9607264017409503,model,BT,0.09093227891216883,2.2892944836296256,0.35862077522594954,2.1781529916877425
compile_b,5000,4,0.004307539682539686,-0.004307539682539686,0.022,0.17451497575980784,0.9248887653087703,model,BT,0.09410175542455824,2.6139858907590576,0.2555131856911881,1.9439708470377313
compile_b,5000,5,-0.19965873015873012,0.19965873015873012,0.07,-1.039294658497512,1.026658597286085,model,BT,0.09441286689942216,3.7877480252637574,0.0740341049054555,1.017999878711337
compile_b,5000,6,0.1404940476190476,-0.1404940476190476,0.134,-0.23693770832466163,0.9269275901071211,model,BT,0.09487162224854385,2.9264178641931755,0.20825891924176107,1.623432002912879
compile_b,5000,7,0.003216269841269842,-0.003216269841269842,0.0,-0.2510102043747226,0.7052842506171036,model,BT,0.09344807033507725,3.7924892336393805,0.07439643471221666,1.103368826404517
compile_b,5000,0,0.03819047619047619,-0.03819047619047619,0.006,0.17159539095828769,0.4080673431106541,physical,B,0.1334807125645521,3.869006731445971,0.05846422570796509,0.8118063460117939
