setup	sample_idx	sample_id	readiness_strength	asymmetry	row_entropy	top1_mass	top4_mass	argmax_dist	p_nbr_le1	locality_score	local_greedy_dist	directionality	out_degree_std	in_degree_std
e2_small	94	18279	29.866492	1.151617	0.913338	0.071324	0.215523	5.0625	0.046875	0.050781	5.444444	0.28125	0.311666	0.089523
e2_small	95	679149	32.302099	1.160376	0.905156	0.074785	0.222376	5.3125	0.109375	0.003906	5.492063	0.234375	0.341389	0.098512
e2_small	96	515366	33.239846	1.181603	0.904898	0.075725	0.224279	4.890625	0.0625	0.083008	4.904762	0.203125	0.351131	0.104515
e2_small	97	158674	34.549952	1.202581	0.910242	0.070597	0.218933	5.234375	0.09375	0.018555	5.31746	0.21875	0.354014	0.09917
e2_small	98	515203	35.287806	1.186805	0.904713	0.076953	0.22716	5.609375	0.046875	0.0	5.333333	0.265625	0.375999	0.096075
e2_small	99	347630	40.739089	1.23168	0.901443	0.076521	0.22676	5.703125	0.0625	0.0	5.634921	0.234375	0.430614	0.108345
e2_small	100	59787	34.147381	1.205789	0.908225	0.073416	0.218919	5.046875	0.046875	0.053711	5.142857	0.25	0.364752	0.098127
e2_small	101	587177	37.675052	1.196369	0.90935	0.069552	0.216445	5.453125	0.0625	0.0	5.31746	0.3125	0.390912	0.106714
e2_small	102	412250	43.47233	1.28435	0.899529	0.071126	0.220863	5.75	0.046875	0.0	5.15873	0.25	0.455968	0.115234
e2_small	103	324558	34.399402	1.201203	0.906437	0.070434	0.214565	5.0	0.03125	0.0625	4.825397	0.3125	0.379793	0.115026
e2_small	104	449575	38.778654	1.239517	0.894734	0.075397	0.223519	5.296875	0.046875	0.006836	5.444444	0.234375	0.404479	0.111417
e2_small	105	39781	30.875452	1.169239	0.913257	0.06703	0.208241	5.046875	0.078125	0.053711	5.349206	0.21875	0.331013	0.096992
e2_small	106	217632	33.37116	1.169217	0.913077	0.073972	0.223254	4.96875	0.09375	0.068359	5.507937	0.171875	0.361978	0.086874
e2_small	107	274429	34.616029	1.210902	0.90315	0.072382	0.219861	5.359375	0.046875	0.0	5.539683	0.328125	0.364738	0.102646
e2_small	108	264590	39.966926	1.245821	0.900971	0.07329	0.222454	4.96875	0.0625	0.068359	5.460317	0.296875	0.42884	0.11368
e2_small	109	150508	33.938294	1.180321	0.910939	0.072823	0.215452	5.375	0.046875	0.0	5.873016	0.265625	0.357025	0.101449
e2_small	110	721739	38.751481	1.226247	0.901667	0.07134	0.218055	5.390625	0.015625	0.0	4.984127	0.265625	0.424888	0.098781
e2_small	111	157576	39.843251	1.244119	0.898494	0.074224	0.224287	5.734375	0.046875	0.0	5.984127	0.28125	0.43559	0.106653
e2_small	112	56891	36.709509	1.199232	0.908438	0.07105	0.214561	5.015625	0.046875	0.05957	5.238095	0.21875	0.401122	0.113457
e2_small	113	539290	40.849034	1.232075	0.897362	0.072261	0.221538	5.578125	0.046875	0.0	5.68254	0.25	0.436482	0.109546
e2_small	114	193974	37.364465	1.193207	0.911484	0.069617	0.213747	5.453125	0.046875	0.0	5.412698	0.234375	0.384517	0.107096
e2_small	115	780759	40.230579	1.248122	0.900612	0.075565	0.226761	5.078125	0.03125	0.047852	5.730159	0.234375	0.434902	0.10548
e2_small	116	362640	33.615017	1.156821	0.910661	0.072218	0.213201	5.40625	0.09375	0.0	5.396825	0.25	0.348499	0.096319
e2_small	117	553540	38.550526	1.235673	0.904039	0.070224	0.21701	5.421875	0.046875	0.0	5.31746	0.25	0.406758	0.110315
e2_small	118	485997	32.04442	1.183774	0.909999	0.073846	0.219999	4.46875	0.078125	0.162109	4.825397	0.21875	0.336593	0.099518
e2_small	119	46793	34.648751	1.180462	0.900528	0.075377	0.228529	5.65625	0.0625	0.0	5.428571	0.234375	0.371304	0.093631
e2_small	120	629262	38.310089	1.209445	0.901606	0.074988	0.228607	5.3125	0.046875	0.003906	5.761905	0.21875	0.419926	0.097599
e2_small	121	611785	37.012361	1.227917	0.90083	0.072362	0.225173	5.09375	0.09375	0.044922	5.031746	0.25	0.385001	0.101537
e2_small	122	301957	38.226126	1.224279	0.904735	0.068731	0.213155	5.3125	0.078125	0.003906	5.396825	0.203125	0.402396	0.112318
e2_small	123	794108	29.265972	1.142153	0.913826	0.069739	0.217268	5.703125	0.03125	0.0	5.238095	0.21875	0.302515	0.087812
e2_small	124	321182	37.879257	1.199526	0.90999	0.069395	0.212843	5.5	0.03125	0.0	5.555556	0.25	0.406291	0.099086
e2_small	125	421206	34.151479	1.196204	0.905804	0.07085	0.218805	5.1875	0.0625	0.027344	5.349206	0.234375	0.364838	0.113266
e2_small	126	643413	34.527192	1.21124	0.901167	0.07463	0.223624	5.546875	0.015625	0.0	5.555556	0.265625	0.35256	0.112997
e2_small	127	414043	36.247996	1.197637	0.91133	0.06891	0.21584	5.390625	0.078125	0.0	5.444444	0.21875	0.369471	0.110855
e2_small	128	455082	30.680752	1.163267	0.910773	0.070903	0.217537	5.171875	0.0625	0.030273	5.31746	0.203125	0.305983	0.108506
e2_small	129	463213	36.512472	1.228891	0.90198	0.074307	0.225028	5.65625	0.078125	0.0	5.412698	0.234375	0.396043	0.099015
e2_small	130	311738	37.246199	1.20929	0.900058	0.074174	0.225833	4.734375	0.109375	0.112305	5.015873	0.203125	0.388122	0.102465
e2_small	131	436244	33.73431	1.185362	0.911579	0.069068	0.211386	5.296875	0.078125	0.006836	5.174603	0.265625	0.352833	0.096046
e2_small	132	39949	37.941639	1.194383	0.908933	0.069323	0.212639	5.1875	0.078125	0.027344	5.095238	0.296875	0.403817	0.109117
e2_small	133	325638	39.950378	1.197404	0.911697	0.072449	0.214594	5.296875	0.125	0.006836	5.031746	0.1875	0.420903	0.111567
e2_small	134	127955	38.163792	1.229738	0.905839	0.073946	0.221205	5.796875	0.03125	0.0	5.650794	0.265625	0.407838	0.103991
e2_small	135	369950	37.039288	1.219377	0.902171	0.074242	0.222691	5.390625	0.0625	0.0	5.111111	0.21875	0.39093	0.096077
e2_small	136	65574	34.672697	1.157044	0.914309	0.068377	0.209591	5.1875	0.046875	0.027344	5.174603	0.234375	0.360488	0.098594
e2_small	137	481960	32.437323	1.174424	0.912922	0.069451	0.216668	5.484375	0.046875	0.0	5.507937	0.234375	0.342431	0.094248
e2_small	138	525852	34.273309	1.163942	0.916853	0.071689	0.212943	5.46875	0.046875	0.0	5.253968	0.25	0.35247	0.109719
e2_small	139	473420	35.698221	1.204541	0.904742	0.072612	0.220268	5.828125	0.078125	0.0	6.190476	0.234375	0.379657	0.097066
e2_small	140	510625	37.102848	1.19546	0.909156	0.073702	0.218395	5.34375	0.0625	0.0	5.396825	0.234375	0.394959	0.095886
e2_small	141	189989	35.554324	1.182106	0.912925	0.071558	0.214433	5.15625	0.125	0.033203	4.952381	0.21875	0.373122	0.111096
e2_small	142	477704	35.162537	1.195641	0.909364	0.069947	0.216005	5.125	0.109375	0.039062	5.365079	0.21875	0.383491	0.099812
e2_small	143	192398	35.600821	1.208338	0.899962	0.073253	0.227268	5.796875	0.046875	0.0	5.634921	0.25	0.370782	0.106685
e2_small	144	465370	35.153923	1.201773	0.907332	0.072869	0.215892	4.78125	0.046875	0.103516	4.825397	0.234375	0.368958	0.094631
e2_small	145	420566	33.582536	1.18183	0.914628	0.074802	0.219611	5.578125	0.0625	0.0	5.031746	0.21875	0.354163	0.110145
e2_small	146	610922	30.367807	1.163011	0.912562	0.070595	0.215028	4.8125	0.0625	0.097656	5.380952	0.203125	0.319473	0.09965
e2_small	147	463610	38.902215	1.250787	0.89859	0.07398	0.225962	5.234375	0.0625	0.018555	5.174603	0.21875	0.418158	0.102744
e2_small	148	762337	39.342887	1.263464	0.902515	0.072118	0.220275	5.6875	0.0625	0.0	5.873016	0.25	0.408954	0.113518
e2_small	149	305219	41.234223	1.257841	0.899587	0.072622	0.222771	5.765625	0.0	0.0	5.444444	0.265625	0.45173	0.10282
e2_small	150	332769	31.722422	1.172609	0.909584	0.068922	0.217092	5.28125	0.0625	0.009766	4.936508	0.21875	0.332413	0.0927
e2_small	151	243940	38.125456	1.214124	0.90761	0.072838	0.216163	5.140625	0.03125	0.036133	5.031746	0.25	0.39912	0.11049
e2_small	152	124824	36.517338	1.192986	0.912412	0.073067	0.219105	5.296875	0.078125	0.006836	5.31746	0.234375	0.387973	0.09384
e2_small	153	363092	38.890644	1.231551	0.898918	0.0716	0.22029	5.5	0.046875	0.0	5.587302	0.28125	0.430326	0.1153
e2_small	154	532452	36.324079	1.199959	0.9075	0.072019	0.214057	5.53125	0.0625	0.0	5.15873	0.203125	0.417114	0.101317
e2_small	155	3520	43.765028	1.267708	0.898132	0.075469	0.218579	5.078125	0.03125	0.047852	5.412698	0.265625	0.458744	0.12683
e2_small	156	194990	28.323831	1.14872	0.913163	0.073458	0.224115	5.515625	0.03125	0.0	5.746032	0.296875	0.307029	0.083169
e2_small	157	598381	36.458465	1.172517	0.915104	0.069588	0.211474	4.734375	0.125	0.112305	5.238095	0.265625	0.385441	0.108764
e2_small	158	238879	33.033225	1.198779	0.906146	0.069759	0.214829	5.640625	0.0625	0.0	5.47619	0.25	0.361188	0.102009
e2_small	159	167238	30.61505	1.135032	0.91348	0.071103	0.214156	5.40625	0.0625	0.0	5.492063	0.21875	0.338067	0.097448
e2_small	160	110783	34.727777	1.182448	0.910182	0.072209	0.216076	5.140625	0.046875	0.036133	5.111111	0.203125	0.366784	0.103657
e2_small	161	547692	35.668514	1.20367	0.906761	0.072377	0.220162	4.9375	0.09375	0.074219	5.412698	0.203125	0.381999	0.110132
e2_small	162	229581	32.331541	1.138737	0.915926	0.072222	0.216577	5.03125	0.03125	0.056641	5.31746	0.21875	0.335844	0.095347
e2_small	163	1359	36.130012	1.198539	0.909613	0.071606	0.216513	5.34375	0.0625	0.0	5.47619	0.234375	0.377127	0.103899
e2_small	164	777961	38.177785	1.222514	0.907935	0.072155	0.2181	4.984375	0.078125	0.06543	5.206349	0.21875	0.40714	0.101876
e2_small	165	774315	36.134272	1.194122	0.902977	0.072281	0.220964	5.109375	0.0625	0.041992	5.301587	0.21875	0.380809	0.096356
e2_small	166	564280	34.236347	1.179294	0.908611	0.070185	0.214737	5.375	0.125	0.0	4.968254	0.234375	0.354585	0.102789
e2_small	167	653300	33.731346	1.198821	0.904573	0.071815	0.223439	4.90625	0.0625	0.080078	4.761905	0.234375	0.352019	0.099183
e2_small	168	662372	37.084166	1.224111	0.905511	0.07087	0.216384	5.71875	0.015625	0.0	5.079365	0.3125	0.396861	0.104583
e2_small	169	742436	36.024745	1.180659	0.913473	0.070253	0.209897	5.75	0.03125	0.0	4.888889	0.234375	0.375442	0.106182
e2_small	170	490832	35.522801	1.214508	0.905164	0.06843	0.215572	5.296875	0.140625	0.006836	5.349206	0.25	0.396432	0.102233
e2_small	171	438305	34.500625	1.188695	0.906248	0.073732	0.224243	5.640625	0.0625	0.0	5.333333	0.21875	0.35986	0.095095
e2_small	172	299274	34.907104	1.201315	0.910306	0.07071	0.217358	5.296875	0.09375	0.006836	5.698413	0.203125	0.361225	0.098442
e2_small	173	212743	35.237604	1.203772	0.908964	0.068188	0.211058	5.546875	0.046875	0.0	5.492063	0.234375	0.36817	0.100996
e2_small	174	680560	39.704364	1.234779	0.907942	0.072008	0.217375	5.703125	0.046875	0.0	6.0	0.21875	0.426813	0.103639
e2_small	175	259997	34.036419	1.183229	0.905009	0.072241	0.220744	4.9375	0.0625	0.074219	5.0	0.25	0.363295	0.09679
e2_small	176	727508	33.0628	1.18703	0.902759	0.070915	0.225159	5.484375	0.015625	0.0	5.301587	0.265625	0.347214	0.101124
e2_small	177	83093	38.499723	1.200101	0.911566	0.072115	0.216243	5.9375	0.015625	0.0	5.253968	0.3125	0.420912	0.097773
e2_small	178	732372	35.219948	1.217448	0.901741	0.075242	0.226562	5.203125	0.0625	0.024414	5.666667	0.25	0.367886	0.099069
e2_small	179	107209	32.145527	1.157435	0.911704	0.067925	0.210657	5.40625	0.03125	0.0	5.365079	0.21875	0.337658	0.095865
e2_small	180	347780	33.687903	1.206322	0.901678	0.077109	0.224613	5.796875	0.0625	0.0	5.730159	0.234375	0.367851	0.09929
e2_small	181	795885	34.946531	1.193033	0.905494	0.071633	0.222521	5.296875	0.078125	0.006836	5.31746	0.25	0.368017	0.097543
e2_small	182	786905	39.07865	1.235689	0.903621	0.073695	0.223641	5.359375	0.015625	0.0	4.825397	0.234375	0.41191	0.105154
e2_small	183	604541	36.506131	1.211427	0.909947	0.06827	0.214615	5.390625	0.03125	0.0	5.190476	0.28125	0.388277	0.101903
e2_small	184	16423	36.953719	1.246252	0.900972	0.073659	0.220287	5.234375	0.046875	0.018555	5.460317	0.234375	0.385335	0.112633
e2_small	185	645891	29.7688	1.165385	0.915327	0.072494	0.219583	5.515625	0.0625	0.0	5.793651	0.21875	0.305623	0.097381
e2_small	186	168619	32.94053	1.194387	0.900253	0.073923	0.225764	4.828125	0.09375	0.094727	5.111111	0.234375	0.350455	0.099912
e2_small	187	65342	37.366529	1.212127	0.910921	0.068391	0.213124	5.65625	0.046875	0.0	5.587302	0.265625	0.410854	0.104338
e2_small	188	578387	37.846419	1.247829	0.898706	0.075533	0.225044	5.4375	0.078125	0.0	5.301587	0.21875	0.403073	0.108973
e2_small	189	142447	37.615419	1.260008	0.894036	0.071568	0.222551	4.921875	0.0625	0.077148	5.222222	0.296875	0.389441	0.110236
e2_small	190	276528	35.434712	1.205178	0.906708	0.072423	0.217324	5.234375	0.046875	0.018555	5.015873	0.25	0.379839	0.099719
e2_small	191	487472	34.245752	1.195348	0.905831	0.069629	0.214532	5.125	0.03125	0.039062	5.301587	0.234375	0.365322	0.109223
e2_small	192	616899	34.056732	1.18728	0.90143	0.073366	0.224302	5.4375	0.09375	0.0	5.301587	0.25	0.363947	0.092247
e2_small	193	382977	36.042614	1.198716	0.907283	0.073652	0.220884	5.3125	0.046875	0.003906	5.587302	0.3125	0.376558	0.100349
e2_small	194	131547	42.113891	1.242864	0.898803	0.070642	0.223059	4.890625	0.046875	0.083008	5.063492	0.265625	0.450359	0.112499
e2_small	195	480285	33.652003	1.15127	0.915339	0.06883	0.211283	4.953125	0.09375	0.071289	5.31746	0.234375	0.344855	0.103302
e2_small	196	316473	34.178311	1.201582	0.905106	0.073756	0.218556	5.09375	0.0625	0.044922	4.730159	0.21875	0.355993	0.110735
e2_small	197	172617	36.708653	1.19571	0.899548	0.074779	0.227011	5.671875	0.03125	0.0	5.650794	0.265625	0.390147	0.094452
e2_small	198	702896	37.359774	1.189713	0.908973	0.070259	0.213065	5.6875	0.03125	0.0	5.539683	0.265625	0.39272	0.098484
e2_small	199	686682	33.301283	1.171069	0.90738	0.071821	0.219937	5.75	0.015625	0.0	5.730159	0.203125	0.346228	0.104605
e2_small	200	36965	37.59205	1.227867	0.905129	0.074464	0.219586	5.546875	0.0625	0.0	5.492063	0.21875	0.387723	0.10781
e2_small	201	290119	39.257345	1.190222	0.908351	0.072893	0.220074	5.953125	0.03125	0.0	5.571429	0.25	0.424185	0.109539
e2_small	202	769761	34.18541	1.15933	0.909276	0.070458	0.216559	5.453125	0.0625	0.0	5.396825	0.265625	0.363586	0.103211
e2_small	203	564255	35.854742	1.198665	0.909306	0.072599	0.21439	5.78125	0.0625	0.0	5.301587	0.234375	0.37462	0.105739
e2_small	204	377985	34.875153	1.175703	0.906982	0.072181	0.216735	5.28125	0.0625	0.009766	4.968254	0.21875	0.366548	0.109729
e2_small	205	419967	40.75857	1.271178	0.893561	0.071075	0.221958	5.1875	0.046875	0.027344	5.111111	0.25	0.430947	0.106713
e2_small	206	578430	34.650663	1.168782	0.90886	0.071755	0.215346	5.625	0.015625	0.0	5.666667	0.25	0.357433	0.097053
e2_small	207	88504	36.958611	1.22289	0.904139	0.0745	0.220977	6.078125	0.03125	0.0	5.920635	0.21875	0.413581	0.106998
e2_small	208	116754	32.079011	1.155627	0.914294	0.068853	0.210645	5.65625	0.09375	0.0	5.507937	0.28125	0.328403	0.100038
e2_small	209	250277	41.388131	1.258683	0.895226	0.075176	0.229364	5.515625	0.046875	0.0	5.190476	0.25	0.440809	0.110141
e2_small	210	471051	33.373346	1.188789	0.907484	0.074083	0.218863	5.609375	0.0625	0.0	5.761905	0.234375	0.347249	0.098249
e2_small	211	15509	38.326122	1.199515	0.908376	0.069737	0.217634	5.140625	0.0625	0.036133	5.190476	0.25	0.424708	0.107475
e2_small	212	629743	35.515596	1.205155	0.905414	0.074582	0.220717	5.40625	0.078125	0.0	5.174603	0.25	0.378539	0.096059
e2_small	213	238103	32.439863	1.164857	0.915161	0.069985	0.209906	4.859375	0.09375	0.088867	5.0	0.234375	0.348885	0.105009
e2_small	214	428732	36.060485	1.243428	0.899705	0.073663	0.22081	5.46875	0.015625	0.0	5.365079	0.296875	0.379051	0.113592
e2_small	215	401826	32.126412	1.186806	0.91115	0.06835	0.214744	5.6875	0.0	0.0	5.968254	0.234375	0.331079	0.096189
e2_small	216	789324	38.387296	1.21794	0.903179	0.071532	0.222213	5.0	0.109375	0.0625	4.793651	0.234375	0.420566	0.097197
e2_small	217	614276	39.893255	1.258265	0.903106	0.067734	0.214273	5.921875	0.015625	0.0	5.968254	0.25	0.431043	0.115311
e2_small	218	184471	34.567022	1.197782	0.898127	0.070405	0.220195	6.0625	0.015625	0.0	5.444444	0.265625	0.361868	0.109513
e2_small	219	445786	34.264691	1.156648	0.909825	0.077613	0.223554	4.875	0.078125	0.085937	4.746032	0.21875	0.366568	0.086841
e2_small	220	544884	34.483401	1.168457	0.909201	0.071512	0.219412	5.015625	0.078125	0.05957	5.222222	0.296875	0.360549	0.095098
e2_small	221	709845	37.059253	1.198578	0.905828	0.074063	0.225333	5.3125	0.03125	0.003906	5.380952	0.234375	0.399519	0.09858
e2_small	222	389322	36.759475	1.236936	0.898775	0.076653	0.227996	5.421875	0.03125	0.0	5.412698	0.296875	0.394951	0.094688
e2_small	223	50145	34.492166	1.177433	0.913035	0.069084	0.214566	5.5625	0.03125	0.0	5.571429	0.3125	0.364851	0.092375
e2_small	224	574097	33.001944	1.166972	0.91195	0.068125	0.212427	5.84375	0.015625	0.0	6.095238	0.265625	0.347898	0.101931
e2_small	225	784576	37.68714	1.204773	0.904123	0.073725	0.221774	5.328125	0.0625	0.000977	5.460317	0.28125	0.395192	0.103072
e2_small	226	128329	36.897957	1.199889	0.907547	0.071052	0.215924	5.15625	0.0625	0.033203	5.365079	0.28125	0.392542	0.10646
e2_small	227	493612	31.724417	1.140554	0.91795	0.068584	0.209368	5.3125	0.03125	0.003906	5.619048	0.25	0.336012	0.090549
e2_small	228	735299	35.630734	1.19256	0.910463	0.070897	0.214005	5.328125	0.046875	0.000977	5.428571	0.203125	0.380075	0.09571
e2_small	229	654683	30.968022	1.133129	0.914129	0.072366	0.215332	5.8125	0.046875	0.0	5.380952	0.28125	0.323509	0.093117
e2_small	230	480430	32.925532	1.170944	0.910168	0.070596	0.215795	5.515625	0.046875	0.0	4.984127	0.21875	0.345668	0.100665
e2_small	231	237848	36.56717	1.181439	0.9104	0.070077	0.214558	5.421875	0.03125	0.0	5.301587	0.234375	0.38659	0.100108
e2_small	232	580792	36.638619	1.221347	0.898595	0.075567	0.222695	5.734375	0.046875	0.0	5.492063	0.25	0.382536	0.112522
e2_small	233	585403	33.379145	1.209873	0.909252	0.068704	0.215832	5.390625	0.078125	0.0	5.174603	0.328125	0.350463	0.104878
e2_small	234	597910	31.979909	1.149347	0.914121	0.070973	0.212935	5.015625	0.125	0.05957	5.571429	0.265625	0.351291	0.099347
e2_small	235	8125	39.152493	1.250495	0.900136	0.071993	0.218463	5.171875	0.0625	0.030273	5.380952	0.25	0.415728	0.11116
e2_small	236	329056	35.200845	1.205355	0.902135	0.072044	0.219593	5.234375	0.03125	0.018555	5.079365	0.296875	0.373619	0.100397
e2_small	237	752873	38.815638	1.221843	0.907779	0.072143	0.217779	4.984375	0.078125	0.06543	5.253968	0.21875	0.409684	0.108279
e2_small	238	673358	39.89749	1.253227	0.902036	0.069225	0.219299	5.5	0.046875	0.0	4.777778	0.234375	0.423266	0.110538
e2_small	239	73807	36.548432	1.160266	0.91708	0.065104	0.202679	5.0625	0.03125	0.050781	4.873016	0.25	0.398211	0.10221
e2_small	240	385915	34.179521	1.166093	0.910716	0.069218	0.213177	5.40625	0.03125	0.0	5.539683	0.265625	0.359631	0.093476
e2_small	241	64545	36.912723	1.219209	0.904012	0.072032	0.219707	5.96875	0.03125	0.0	5.84127	0.234375	0.387107	0.105352
e2_small	242	586575	40.021804	1.261378	0.897365	0.075469	0.226952	5.359375	0.046875	0.0	5.507937	0.21875	0.421146	0.108438
e2_small	243	165315	39.715937	1.216965	0.903558	0.073701	0.220556	5.515625	0.03125	0.0	5.412698	0.234375	0.424249	0.101433
e2_small	244	692739	37.672449	1.224537	0.899454	0.070705	0.217614	5.03125	0.0625	0.056641	5.301587	0.265625	0.399632	0.113307
e2_small	245	614461	38.656184	1.251756	0.893584	0.074591	0.226619	5.984375	0.015625	0.0	5.444444	0.234375	0.40676	0.113425
e2_small	246	332415	33.943943	1.164856	0.911727	0.070506	0.21454	5.46875	0.03125	0.0	5.428571	0.234375	0.357645	0.102481
e2_small	247	438601	33.755886	1.178876	0.910171	0.071518	0.218671	5.59375	0.03125	0.0	5.380952	0.296875	0.361393	0.09273
e2_small	248	19511	35.658023	1.180222	0.909901	0.073328	0.215094	5.296875	0.015625	0.006836	5.095238	0.296875	0.366723	0.109651
e2_small	249	143858	38.53601	1.220463	0.904225	0.072765	0.217556	5.046875	0.09375	0.053711	4.936508	0.21875	0.393169	0.119495
e2_small	250	621404	34.9183	1.184189	0.913348	0.069234	0.216348	5.328125	0.125	0.000977	5.031746	0.203125	0.363395	0.11289
e2_small	251	281479	40.353776	1.237763	0.904478	0.072362	0.217199	4.671875	0.109375	0.124023	5.079365	0.234375	0.435177	0.1021
e2_small	252	756801	33.048205	1.169691	0.913727	0.065964	0.207766	4.9375	0.0625	0.074219	5.333333	0.203125	0.344406	0.100396
e2_small	253	257374	38.599687	1.221729	0.906086	0.073641	0.219409	4.875	0.125	0.085937	5.269841	0.203125	0.412403	0.105901
e2_small	254	421547	32.268818	1.175125	0.913867	0.068161	0.21124	5.125	0.078125	0.039062	4.952381	0.203125	0.325954	0.109319
e2_small	255	24270	42.944106	1.265035	0.902233	0.071432	0.214069	5.796875	0.03125	0.0	5.412698	0.3125	0.449636	0.116194
e2_small	256	129722	34.685153	1.185857	0.911004	0.069909	0.213197	5.234375	0.078125	0.018555	5.238095	0.234375	0.354197	0.106135
e2_small	257	55003	40.462956	1.270235	0.89528	0.074832	0.226377	5.1875	0.046875	0.027344	5.666667	0.25	0.421515	0.119476
e2_small	258	121899	35.102614	1.181072	0.910819	0.071655	0.213062	4.75	0.109375	0.109375	4.984127	0.234375	0.379683	0.111414
e2_small	259	234247	31.045898	1.145697	0.913806	0.069735	0.210969	5.734375	0.03125	0.0	5.444444	0.21875	0.32375	0.098746
e2_small	260	95186	33.265785	1.185382	0.905761	0.073329	0.220311	5.796875	0.015625	0.0	5.444444	0.234375	0.34328	0.094752
e2_small	261	695965	33.138751	1.179799	0.901864	0.073646	0.224859	5.484375	0.0625	0.0	5.698413	0.265625	0.352128	0.099024
e2_small	262	352030	38.22663	1.218339	0.904597	0.074932	0.219938	5.609375	0.078125	0.0	5.412698	0.21875	0.405598	0.104104
e2_small	263	689881	31.281192	1.171221	0.912951	0.069097	0.209615	5.375	0.078125	0.0	5.349206	0.234375	0.32151	0.101192
e2_small	264	691640	41.335569	1.247326	0.900333	0.072184	0.223406	5.25	0.078125	0.015625	5.380952	0.25	0.450111	0.108089
e2_small	265	462251	34.974958	1.143125	0.91366	0.07155	0.215423	5.0	0.0625	0.0625	5.095238	0.21875	0.377214	0.093453
e2_small	266	445095	37.142626	1.197306	0.905512	0.075635	0.221248	5.453125	0.046875	0.0	5.666667	0.265625	0.394214	0.100901
e2_small	267	586984	36.339263	1.204503	0.909558	0.071143	0.218691	5.203125	0.078125	0.024414	5.142857	0.265625	0.397971	0.094521
e2_small	268	640623	37.644499	1.213681	0.901504	0.072496	0.21917	5.3125	0.078125	0.003906	5.31746	0.265625	0.379138	0.107214
e2_small	269	495151	38.586335	1.230194	0.905023	0.072878	0.216399	4.9375	0.078125	0.074219	4.888889	0.21875	0.408538	0.112331
e2_small	270	296821	34.039354	1.153216	0.913997	0.069206	0.209779	5.03125	0.015625	0.056641	5.15873	0.234375	0.355476	0.093886
e2_small	271	192541	35.523578	1.197545	0.912705	0.071208	0.215708	5.328125	0.03125	0.000977	5.15873	0.234375	0.369317	0.100967
e2_small	272	388334	33.774939	1.201888	0.904642	0.072062	0.221048	5.53125	0.046875	0.0	5.507937	0.21875	0.348885	0.101869
e2_small	273	445606	31.250862	1.165182	0.91177	0.07122	0.21755	6.03125	0.015625	0.0	5.571429	0.28125	0.329121	0.090558
e2_small	274	282956	34.15574	1.190689	0.907174	0.073511	0.217612	5.8125	0.0	0.0	5.349206	0.25	0.350499	0.103626
e2_small	275	737730	32.788115	1.164573	0.911081	0.071816	0.213721	5.375	0.078125	0.0	5.47619	0.234375	0.34347	0.101217
e2_small	276	502772	36.831161	1.217164	0.905824	0.074906	0.221639	5.515625	0.046875	0.0	4.825397	0.234375	0.383776	0.107925
e2_small	277	486027	31.504954	1.157611	0.912659	0.070418	0.216437	5.140625	0.0625	0.036133	4.873016	0.21875	0.332213	0.098681
e2_small	278	525987	39.150112	1.26924	0.899518	0.071533	0.217909	5.75	0.015625	0.0	5.68254	0.296875	0.413381	0.129676
e2_small	279	483158	36.331894	1.210673	0.901772	0.073632	0.222082	5.234375	0.0625	0.018555	5.15873	0.21875	0.382117	0.107922
e2_small	280	663620	35.843612	1.210118	0.90755	0.068235	0.214498	5.4375	0.015625	0.0	5.333333	0.28125	0.37868	0.106642
e2_small	281	312600	36.960225	1.23944	0.898338	0.074377	0.226882	5.578125	0.03125	0.0	5.730159	0.234375	0.388336	0.100076
e2_small	282	2045	38.802945	1.239789	0.908991	0.073419	0.21778	4.96875	0.078125	0.068359	5.269841	0.21875	0.411072	0.116903
e2_small	283	596900	34.718823	1.203461	0.906901	0.072972	0.217173	5.390625	0.046875	0.0	5.650794	0.265625	0.35778	0.107112
e2_small	284	341246	39.179126	1.249973	0.9054	0.072033	0.217664	5.296875	0.046875	0.006836	4.936508	0.21875	0.412826	0.111494
e2_small	285	445640	33.627121	1.133226	0.914262	0.070143	0.21349	5.46875	0.03125	0.0	5.126984	0.234375	0.347185	0.095492
e2_small	286	572422	36.999153	1.22041	0.897807	0.076348	0.229452	5.265625	0.078125	0.012695	4.793651	0.21875	0.388205	0.103846
e2_small	287	756363	35.436608	1.191343	0.90653	0.071471	0.219708	5.328125	0.03125	0.000977	5.492063	0.296875	0.381847	0.089224
e2_small	288	306314	30.856579	1.179788	0.910228	0.072697	0.213438	5.5	0.015625	0.0	5.190476	0.265625	0.320405	0.095689
e2_small	289	543578	34.034479	1.156184	0.914641	0.07103	0.21801	5.078125	0.0625	0.047852	4.936508	0.234375	0.355683	0.092537
e2_small	290	465530	36.676078	1.214469	0.90688	0.070126	0.219276	5.46875	0.046875	0.0	5.428571	0.265625	0.382968	0.111727
e2_small	291	598558	35.644829	1.204259	0.907506	0.073579	0.218934	5.46875	0.078125	0.0	5.412698	0.203125	0.371586	0.10179
e2_small	292	611935	34.353081	1.173691	0.908144	0.072927	0.222654	5.734375	0.09375	0.0	5.634921	0.265625	0.361613	0.102651
e2_small	293	517538	33.352123	1.18658	0.908404	0.072504	0.218708	5.40625	0.0625	0.0	5.539683	0.21875	0.354713	0.090423
e2_small	294	336146	38.259386	1.232612	0.903247	0.070854	0.218388	5.75	0.046875	0.0	5.730159	0.3125	0.398954	0.105141
